Date,Power_kWh,Power-1,temp_C,solarRad_W/m2,HDH
2019-01-17 10:00:00,216.277,156.91,11.238333333333332,360.18333333333334,6.7616666666666685
2019-01-17 11:00:00,252.164,216.277,11.635,452.7833333333333,6.365
2019-01-17 12:00:00,232.205,252.164,11.97,477.7833333333333,6.029999999999999
2019-01-17 13:00:00,247.385,232.205,12.413333333333334,506.65,5.586666666666666
2019-01-17 14:00:00,241.716,247.385,12.515,421.875,5.484999999999999
2019-01-17 15:00:00,259.207,241.716,12.224166666666669,302.4833333333333,5.775833333333331
2019-01-17 16:00:00,244.71,259.207,11.470833333333331,156.0575,6.529166666666669
2019-01-17 17:00:00,205.599,244.71,10.488333333333332,21.603166666666667,7.5116666666666685
2019-01-17 18:00:00,180.337,205.599,9.879166666666666,1.48625,8.120833333333334
2019-01-17 19:00:00,143.506,180.337,9.525,3.0555,8.475
2019-01-17 20:00:00,97.225,143.506,9.325,3.0194166666666664,8.675
2019-01-17 21:00:00,72.287,97.225,9.320833333333333,3.135,8.679166666666667
2019-01-17 22:00:00,60.157,72.287,9.138333333333334,4.171666666666667,8.861666666666666
2019-01-17 23:00:00,54.114,60.157,8.895833333333334,4.164583333333333,9.104166666666666
2019-01-18 00:00:00,50.449,54.114,8.891666666666667,3.9638333333333335,9.108333333333333
2019-01-18 01:00:00,50.396,50.449,8.7875,6.082916666666667,9.2125
2019-01-18 02:00:00,50.139,50.396,8.895833333333334,4.99775,9.104166666666666
2019-01-18 03:00:00,49.735,50.139,8.829166666666667,5.457249999999999,9.170833333333333
2019-01-18 04:00:00,49.18,49.735,8.76,4.342083333333334,9.24
2019-01-18 05:00:00,62.407,49.18,8.759166666666667,4.844166666666667,9.240833333333333
2019-01-18 06:00:00,61.387,62.407,8.803333333333333,5.595666666666666,9.196666666666667
2019-01-18 07:00:00,101.953,61.387,8.798333333333334,6.166583333333333,9.201666666666666
2019-01-18 08:00:00,152.35,101.953,9.061666666666666,64.0475,8.938333333333334
2019-01-18 09:00:00,181.156,152.35,10.524166666666666,209.24166666666667,7.475833333333334
2019-01-18 10:00:00,224.239,181.156,12.045,335.69166666666666,5.955
2019-01-18 11:00:00,253.617,224.239,12.021666666666668,393.6583333333333,5.978333333333332
2019-01-18 12:00:00,233.978,253.617,12.73,393.6333333333334,5.27
2019-01-18 13:00:00,244.166,233.978,12.495833333333332,280.21666666666664,5.504166666666668
2019-01-18 14:00:00,237.934,244.166,12.07,181.95833333333331,5.93
2019-01-18 15:00:00,242.057,237.934,10.798333333333334,85.48,7.201666666666666
2019-01-18 16:00:00,254.858,242.057,9.408333333333331,39.458333333333336,8.591666666666669
2019-01-18 17:00:00,200.142,254.858,9.3925,10.681333333333331,8.6075
2019-01-18 18:00:00,204.827,200.142,9.9775,3.346583333333333,8.0225
2019-01-18 19:00:00,159.106,204.827,11.039166666666668,3.68825,6.960833333333332
2019-01-18 20:00:00,99.588,159.106,12.606666666666667,3.0256666666666665,5.393333333333333
2019-01-18 21:00:00,68.477,99.588,12.0725,3.812333333333333,5.9275
2019-01-18 22:00:00,54.499,68.477,12.119166666666668,2.9125,5.880833333333332
2019-01-18 23:00:00,50.145,54.499,12.031666666666666,4.269666666666667,5.968333333333334
2019-01-19 00:00:00,48.938,50.145,12.175,3.803833333333333,5.824999999999999
2019-01-19 01:00:00,48.086,48.938,11.925,4.787,6.074999999999999
2019-01-19 02:00:00,47.396,48.086,11.103333333333332,4.19575,6.896666666666668
2019-01-19 03:00:00,48.032,47.396,9.743333333333334,3.0211666666666663,8.256666666666666
2019-01-19 04:00:00,48.289,48.032,8.671666666666667,3.939333333333333,9.328333333333333
2019-01-19 05:00:00,47.801,48.289,8.483333333333333,4.309,9.516666666666667
2019-01-19 06:00:00,47.728,47.801,8.698333333333332,4.175166666666667,9.301666666666668
2019-01-19 07:00:00,48.179,47.728,8.950833333333334,4.6154166666666665,9.049166666666666
2019-01-19 08:00:00,58.766,48.179,9.3375,14.17875,8.6625
2019-01-19 09:00:00,70.225,58.766,10.955,36.36416666666667,7.045
2019-01-19 10:00:00,69.059,70.225,13.255833333333332,250.04166666666663,4.744166666666668
2019-01-19 11:00:00,71.823,69.059,14.235,291.7083333333333,3.7650000000000006
2019-01-19 12:00:00,70.387,71.823,13.824166666666668,100.40833333333336,4.1758333333333315
2019-01-19 13:00:00,68.16,70.387,13.648333333333332,105.925,4.351666666666668
2019-01-19 14:00:00,71.832,68.16,13.279166666666669,76.155,4.720833333333331
2019-01-19 15:00:00,77.519,71.832,12.9975,29.46608333333333,5.0024999999999995
2019-01-19 16:00:00,76.562,77.519,12.810833333333331,43.78333333333333,5.189166666666669
2019-01-19 17:00:00,76.622,76.562,13.24,10.10775,4.76
2019-01-19 18:00:00,66.615,76.622,13.308333333333332,4.135583333333334,4.691666666666668
2019-01-19 19:00:00,60.257,66.615,13.354166666666666,3.24925,4.645833333333334
2019-01-19 20:00:00,53.652,60.257,13.1625,4.5873333333333335,4.8375
2019-01-19 21:00:00,50.66,53.652,12.608333333333334,4.402833333333334,5.391666666666666
2019-01-19 22:00:00,49.616,50.66,12.629166666666668,3.533,5.370833333333332
2019-01-19 23:00:00,49.341,49.616,12.496666666666668,3.5658333333333334,5.503333333333332
2019-01-20 00:00:00,49.025,49.341,12.266666666666666,3.8315,5.733333333333334
2019-01-20 01:00:00,46.92,49.025,12.055,3.7271666666666663,5.945
2019-01-20 02:00:00,47.495,46.92,11.869166666666668,5.88,6.130833333333332
2019-01-20 03:00:00,47.371,47.495,11.645,5.327083333333333,6.355
2019-01-20 04:00:00,46.992,47.371,11.369166666666668,4.9590000000000005,6.630833333333332
2019-01-20 05:00:00,47.104,46.992,11.315833333333332,5.8325,6.684166666666668
